6262,Ok, I have a taxi booked for you, it is a red ford, the contact number is 07672926538.
6263,You are very welcome. Have a safe trip!
6264,Sure! When do you want to leave?
6265,Booking completed!Booked car type	:	yellow hondaContact number	:	07660102698
6266,My pleasure. Thank you for contacting Cambridge TownInfo centre. Have a nice visit.
6267,There are no 3-star lodgings available in Cambridge. Shall we check 4-star locations instead?
6268,There are no 4-star lodgings available in Cambridge that meet your criteria. Shall we check 5-star locations instead?
6269,Unfortunately, I couldn't find anything with 5 stars.
6270,I do not have 4 or 5 star hotels in that area. Can I try something else?
6271,I'm sorry for the confusion. There are two expensive hotels with 3 stars and parking. Do you prefer the centre or the south?
6272,All right, sir, that would be the Gonville Hotel on Gonville Place.
6273,I'm sorry, Booking was unsuccessful.  Would you like to try a shorter stay?
6274,Very good, sir. That worked and I have a reference number for you: PU74EXCQ.
6275,You're very welcome. I'm terribly sorry about the confusion earlier. Have a lovely day. Goodbye.
6276,Alright, there are 13 guesthouses and hotels on the north side. You have a price range in mind, or is there a particular amenity you need?
6277,City Centre North B and B is just what you're looking for. It's a guesthouse with free wifi and parking at 328a histon road cb43ht. Would you like to book?
6278,Sure, it's a cheap hotel.
6279,Great! Have a wonderful day! Goodbye!
6280,There are a total of 9 hotels. Huntingdon Marriotte Hotel is a good choice with a 4 star rating. Would you like there phone number?
6281,The lensfield hotel is the only hotel that matches your criteria. Would you like to book a stay?
6282,Absolutely! The Lensfield hotel is a 3 star hotel and their phone number is 01 223 355017. Is there anything else I can help you with?
6283,That restaurant is located in the centre of town on Corn Exchange Street and their phone number is 01 223 308871. Is there anything else I can assist you with?
6284,I'm glad I could assist you, have a great day!
6285,We have four such guesthouses. Do you have a preferred location?
6286,Bridge Gue House, Hamilton Lodge, and Hobsons House are all available if you'd like one of those?
6287,I'd be happy to. How many nights would you like to stay? And I'll need to know the day you would like to start your stay.
6288,I'm sorry, my reservation attempt was unsuccessful. Will another day or length of stay work?
6289,Of course, could you tell me the area you would like to stay in so I can narrow it for you?
6290,I've got you a reservation for 6 at Hobson's House for 2 nights. Your reference number is 4WNGILMF.
6291,You're welcome. Enjoy your day.
6292,Sure, what part of town did you want to visit?
6293,I'd recommend cafe jello gallery. Their phone number is 01223312112. Can I help you with anything else?
6294,It is free to enter and the address is 13 magdalene street. Can I help you with anything else today?
6295,If price is not an issue, I recommend the expensive Huntingdon Marriott hotel. If you want something cheaper, I recommend the Cambridge Belfry.
6296,How many people do you need a room for?
6297,You are set, you reference number is 2GPZ3DZ8. May I assist you with anything else today?
6298,I'm happy we could be of service. Enjoy your stay in Cambridge!
6299,Bedouin servers african food and is in the centre of town in the expensive pricerange. Would you like their phone number, or should I book a reservation?
6300,I was unable to book that time slot for you. Is there a different day or time that you would be interested in going?
6301,I was able to successfully book your table for five. The reference number is U0FONNNA. Can I help you with anything else?
6302,I was able to find it, it is located on saint andrew's street, phone number is 01223334200, and cb23ap is the postcode.
6303,It's a college located in the centre area. No entrance fee needed! Is there anything else I can help with?
6304,Thank you for using our service. Have a nice day.
6305,You as well.
6306,I can help you with that. Where are you headed?
6307,The TR0071 arrives in broxbourne on thursday at 14:01.  Would you like a ticket?
6308,Your train has been booked and its reference number is EMCCEX26.
6309,I'm happy to! There are 33 lodging options in cambridge. Do you have any preferences for area, star rating, pricerange, parking or internet?
6310,I have three 2 star hotels with free Wi-Fi.  Do you have a price range or part of town in mind?
6311,The Ashley Hotel does meet your requirements in the north.
6312,You are booked into the Ashley Hotel. Your reference number is Z22JV8VO. Do you need anything else?
6313,Have a nice stay, thank you and good bye.
6314,There are 13 different attractions on the west side. You have your choice of colleges, an entertainment venue, and museums. Which would you prefer to learn more about?
6315,An entertainment venue meeting your request is Whale of a Time.  The address is unit 8, viking way, bar hill.
6316,Unfortunately, I don't have any restaurants that serve molecular gastronomy cuisine at the moment. Can I look for another type of cuisine for you?
6317,Unfortunately there are none in the city. Would you like to try another type of food?
6318,I have 5 different indian expensive restaurants in the west. Might I recommend the India House. They have great reviews.
6319,I've got your table reserved, reference number FUKN64LF.
6320,I have a taxi for you, a yellow lexus. Your contact number for it is 07785448051. Anything else I can help you with?
6321,If you have any further questions, contact the help desk again, thanks!
6322,There are 21 available restaurants. Do you want to specify food type?
6323,How do I get to restaurant one seven
6324,I am so sorry about any confusion. I have asian oriental food at Yippee Noodle Bar, and British food such as The Oak Bistro.
6325,I found two restaurants, Anatolia and Efes Restaurant, which would you like to book?
6326,both of these are in the moderate price range.
6327,The address is 30 Bridge Street City Centre and the postal code is cb21uj.
6328,All 9 trains that fit your request cost 8.08 pounds per ticket. The earliest is the TR9680 that leaves at 15:24.
6329,Would you like me to book that train for you?
6330,The price for that train is 8.08 pounds. I will need to know how many tickets you'd like before booking please.
6331,One ticket it is, on the TR9680 leaving at 15:24. Your reference number is 4E58NDBS.
