targets	response	precision	recall	f1
Yes, I did. It's really impressive.	[' news yes ', ' Tesla yes ']	[' movie yes ', ' latest sci-fi movie yes ']	0.49278727405231054	0.5642216022106974	0.5260906158098405
Not really, I don't listen to music that much.	[' music no ']	[' music no ']	0.9999999965634914	0.9999999965634914	0.9999999965634914
I thought it was amazing! The visuals were stunning and the storyline was so thought-provoking.	[' movie yes ', ' Interstellar review yes ']	[' movie yes ', ' movie review yes ']	0.8195722309474471	0.924135591458257	0.8687187826506875
Probably Japan. It was an amazing experience.	[' travel yes ', ' favorite travel destination yes ', ' Japan yes ']	[' travel yes ', ' favorite country yes ', ' Japan yes ']	0.9230569179591349	0.9006598407186619	0.9117208500140928
That's interesting, what's the name of the band?	[' music yes ', ' indie band yes ']	[' music yes ', ' music band name yes ']	0.8861252385768921	0.9078568850578531	0.8968594371895261
I've been watching a lot of reality TV lately.	[' TV no ', ' reality TV no ']	[' TV shows no ', ' reality TV no ']	0.9523474102795908	0.9523474102795908	0.9523474102795908
I'm more into Italian cuisine.	[' food yes ', ' cuisine yes ', ' Italian yes ']	[' food yes ', ' food type yes ', ' Italian cuisine yes ']	0.8851738251865112	0.9082756221489688	0.8965759341315511
Sometimes, but I don't really care about them.	[' movie yes ', ' movie genre unknown ', ' action movies no ']	[' movie yes ', ' movie genre no ']	0.8564780133552427	0.9244601021405342	0.8891715493293197
Not great, I woke up with a headache this morning.	[' wellness no ', ' headache no ']	[' health no ', ' headache no ']	0.872553482221786	0.872553482221786	0.872553482221786
Not really, I don't go to the movies much.	[' movies no ']	[' movie no ']	0.8874147804621596	0.8874147804621596	0.8874147804621596
No, not really.	[' sports no ']	[' pets yes ', ' pets-owning no ']	0.6732116126544644	0.4811262442956876	0.5611871305485092
Not really. I've tried playing PUBG but I didn't really enjoy it.	[' video games yes ', ' PUBG game no ']	[' video games yes ', ' favorite game no ', ' PUBG no ']	0.9044187445651328	0.8391850165221021	0.8705815805622334
Not really, I used to play some when I was younger, but not anymore.	[' gaming no ']	[' video games yes ']	0.49155121350114483	0.49155121350114483	0.49155121350114483
No, I haven't. What's it like?	[' food yes ', ' restaurant unknown ']	[' food yes ', ' restaurant yes ']	0.8265409701515724	0.8297103321332271	0.8281226187356155
No, I don't really have the time or space for one right now.	[' pets no ']	[' pets no ']	0.999999977518144	0.999999977518144	0.999999977518144
Mostly nonfiction.	[' book yes ', ' book genre yes ', ' nonfiction yes ']	[' book yes ', ' nonfiction yes ']	0.9340181757171728	0.9999999960991277	0.9658835534068636
Her name is Cécile McLorin Salvant, have you heard of her?	[' music yes ', ' jazz artist yes ', ' C\\u00e9cile McLorin Salvant yes ']	[' music yes ', ' singer yes ', ' Cécile McLorin Salvant yes ']	0.9088952037916984	0.8855151915285063	0.8970528844058846
I'm doing well, thanks.	[' greeting yes ']	[' greeting yes ']	0.999999982467886	0.999999982467886	0.999999982467886
Oh, yeah? Well, what do you find interesting to watch then?	[' interests unknown ']	[' TV shows yes ', ' interesting shows yes ']	0.20896002283432824	0.16308386973472133	0.1831934877810325
I usually watch movies or play video games.	[' entertainment yes ', ' movie or video games yes ']	[' entertainment yes ', ' video games yes ']	0.9520243344974673	0.9520243344974673	0.9520243344974673
Yeah, I've heard. By the way, do you like sushi?	[' food yes ', ' sushi unknown ']	[' food yes ', ' Japanese food yes ', ' sushi yes ']	0.8536693011654611	0.8241219809750037	0.8386354644500144
Not really. I find most movies these days to be pretty formulaic and uninteresting.	[' entertainment yes ', ' movies no ']	[' movie no ']	0.6559845338944259	0.8874147804621596	0.7543483604243707
Yeah, that's cool too. What kind of exercises do you usually do?	[' sport yes ', ' gym exercises yes ']	[' exercise yes ', ' exercise routine yes ']	0.6417221722179742	0.7542312658972525	0.6934427941375876
Ugh, I hate it. I'm not interested in discussing work right now. Could we switch to something else please?	[' work no ']	[' work no ']	0.9999999899962602	0.9999999899962602	0.9999999899962602
Not really, I'm not really into sports.	[' sport no ']	[' sports no ']	0.8327971571578665	0.8327971571578665	0.8327971571578665
That sounds pretty good. I'm always up for Italian food.	[' food yes ', ' Italian food yes ']	[' food yes ', ' cuisine yes ', ' Italian food yes ']	0.9999999871271011	0.882341863061345	0.937493741229537
Not really into music, to be honest.	[' music no ']	[' music no ']	0.9999999965634914	0.9999999965634914	0.9999999965634914
No, I'm terrible at it.	[' hobby yes ', ' cooking no ']	[' cooking no ']	0.6696046008715391	0.9999999960595128	0.8021115891316905
Yeah, but I don't think I want to bum myself out with that kind of stuff.	[' documentary no ', ' environment no ']	[' news no ']	0.49140850143178544	0.49593773657245754	0.4936627305638159
I guess so. But at the same time, it's nice to have a group of people you can always rely on.	[' social interaction yes ']	[' friendship yes ']	0.5684503888019203	0.5684503888019203	0.5684503888019203
I like to play video games and read.	[' hobbies yes ', ' video games yes ']	[' hobbies yes ']	0.7085325584726943	0.9999999890066695	0.8294048032375803
It was okay.	[' general unknown ']	[' weekend no ']	0.2271316037313028	0.2271316037313028	0.2271316037313028
I like to listen to true crime and comedy podcasts.	[' podcasts yes ', ' true crime yes ']	[' podcasts yes ', ' true crime yes ']	0.9999999857533568	0.9999999857533568	0.9999999857533568
No, I'm not really into sports.	[' sports yes ', ' none no ']	[' sports no ']	0.7003536817001097	0.7656102627880791	0.7315295417831332
I listen to a lot of different things, but I don't really have any favorites.	[' music no ']	[' music yes ', ' musician no ']	0.755824990135444	0.7468761129696482	0.7513239054010383
I love Mexican food.	[' food yes ', ' cuisine yes ', ' Mexican yes ']	[' food yes ', ' cuisine yes ', ' Mexican yes ']	0.9999999859653418	0.9999999859653418	0.9999999859653418
I don't think documentaries are my cup of tea. Any other movie recommendations?	[' movie yes ']	[' movie yes ', ' movie genre yes ', ' drama or comedy yes ']	0.9999999906055063	0.8325913242055883	0.9086492003479114
I don't really have one. Sorry, I'm not interested in movies.	[' movies or shows no ']	[' movie no ']	0.7521899237559508	0.7521899237559508	0.7521899237559507
I'm not really into raw fish, tbh.	[' food yes ', ' nigiri no ']	[' food yes ', ' sushi no ']	0.8850442133904237	0.8850442133904237	0.8850442133904237
Sounds nice. What kind of books do you like to read?	[' books yes ', ' book genre yes ']	[' hobby yes ', ' reading yes ']	0.6146336532865244	0.6373429001478607	0.6257823184300367
Same to you. Have a good day!	[' goodbye yes ']	[' goodbye yes ']	0.9999999948937661	0.9999999948937661	0.9999999948937661
No, I've never really had the opportunity to travel much.	[' travel no ', ' international travel no ']	[' travel no ']	0.9336491485351104	0.9999999872250708	0.9656861933649201
It has got to be Walter White.	[' TV show yes ', ' character yes ', ' Walter White yes ']	[' TV shows yes ', ' favorite character yes ', ' Walter White yes ']	0.9306482457612238	0.9306482457612238	0.9306482457612238
No, I haven't. To be honest, I'm not really into movies these days.	[' movie no ']	[' movie no ']	0.9999999796277829	0.9999999796277829	0.9999999796277829
I haven't read anything lately.	[' books no ']	[' books no ']	0.9999999905938901	0.9999999905938901	0.9999999905938901
I really enjoy Italian food.	[' food yes ', ' cuisine yes ', ' Italian yes ']	[' food yes ', ' cuisine yes ', ' Italian yes ']	0.9999999928617574	0.9999999928617574	0.9999999928617574
Not really, I don't watch TV that often.	[' TV shows no ']	[' TV shows no ']	0.9999999937532956	0.9999999937532956	0.9999999937532956
Yeah, there's this trail near my place that leads to a scenic waterfall. It's really beautiful.	[' outdoors yes ', ' hiking trails yes ', ' waterfall trail yes ']	[' outdoor activity yes ', ' waterfall yes ']	0.6917798940138459	0.7810821182802691	0.733723730383149
No, I haven't. I'm not really interested in hiking.	[' hiking no ']	[' hiking no ']	0.9999999891063938	0.9999999891063938	0.9999999891063938
Yeah, you too. Talk to you later.	[' goodbye yes ']	[' farewell yes ']	0.8481609994519425	0.8481609994519425	0.8481609994519425
Yeah, I like playing basketball sometimes, but I don't really follow professional sports.	[' sports yes ']	[' sports no ']	0.7656102627880791	0.7656102627880791	0.7656102627880792
I saw a lot of great bands, but my favorite was probably Arctic Monkeys.	[' music yes ', ' bands yes ', ' Arctic Monkeys yes ']	[' music yes ', ' favorite band yes ', ' Arctic Monkeys yes ']	0.9108829502433683	0.9108829502433683	0.9108829502433683
I don't have any pets at the moment.	[' pet no ']	[' pets no ']	0.8601299978387575	0.8601299978387575	0.8601299978387575
Hmm, I'm not really into classical music, but I do like hip hop.	[' music yes ', ' hip hop yes ']	[' music yes ', ' music genre yes ', ' hip hop yes ']	0.9999999834711956	0.9530023263120918	0.975935671746186
Yeah, it's surprising even to me how much I've been enjoying it.	[' hobbies yes ']	[' tv show yes ', ' TV character yes ', ' Jesse Pinkman yes ']	0.48344690083284436	0.4752931292476886	0.47933534245490605
No, what's it called?	[' food yes ', ' restaurant yes ', ' new restaurant yes ']	[' food yes ', ' new restaurant yes ']	0.972766074177856	0.9999999882483743	0.9861950499593499
Not really, I'm not a big movie fan.	[' movies no ']	[' movie no ']	0.8874147804621596	0.8874147804621596	0.8874147804621596
Not really, to be honest. I've mostly just been re-watching some of my old favorites. Like The Godfather, that's always a classic.	[' movies yes ', ' The Godfather yes ']	[' movie yes ', ' movie genre yes ', ' The Godfather yes ']	0.9457623986268504	0.8980085742743817	0.9212670724030464
No, I haven't.	[' food yes ', ' restaurant yes ']	[' food yes ', ' restaurant no ']	0.8988379807989819	0.8988379807989819	0.8988379807989818
I love Italian food! Especially pizza.	[' food yes ', ' type of food yes ', ' pizza yes ']	[' food yes ', ' cuisine yes ', ' Italian food yes ']	0.8576912342695335	0.8101038730475755	0.8332186462381724
Not really, I prefer to cook at home.	[' food no ']	[' restaurant no ']	0.6624230850908374	0.6624230850908374	0.6624230850908374
Hmm, I'm not really into reading.	[' books no ']	[' book no ']	0.8583480947508343	0.8583480947508343	0.8583480947508343
I don't really have any hobbies. Just watch TV and go to work.	[' hobbies no ', ' TV watching yes ']	[' hobbies no ']	0.6620570863152868	0.9999999966230095	0.7966718963816781
Not really. I don't have much interest in gaming.	[' video games yes   no ']	[' video games no ']	0.9388294801953647	0.9388294801953647	0.9388294801953647
I'm a big fan of metal music! Do you listen to that?	[' music yes ', ' metal yes ']	[' music yes ', ' music genre yes ', ' metal yes ']	0.9999999834080013	0.9530023262699624	0.9759356716940005
Not really my thing, documentaries tend to be a bit dull.	[' documentary no ', ' climate change no ']	[' movie yes ', ' documentary no ']	0.6964093029358305	0.7190087478910988	0.7075286070162329
Not really, I just do it for fun. It's a good stress reliever.	[' hobby yes ', ' painting in display no ']	[' hobby yes ', ' gardening yes ']	0.6717733615196222	0.8298224753291288	0.7424802600495387
No, I'm not really into sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
I really liked France. The food and the sights were amazing.	[' travel yes ', ' country yes ', ' France yes ']	[' travel yes ', ' favorite country yes ', ' France yes ']	0.9299465172820561	0.9299465172820561	0.9299465172820561
That sounds kind of boring to be honest.	[' art no ']	[' movie no ']	0.5563605849198523	0.5563605849198523	0.5563605849198523
Settlers of Catan is pretty fun. But I'm not a big fan of Risk, to be honest.	[' board game yes ', ' Risk no ']	[' board games yes ', ' Risk no ']	0.9590999801319848	0.9590999801319848	0.9590999801319848
Yes, I love Japanese food. What's your favorite dish?	[' food yes ', ' favorite dish unknown ']	[' food yes ', ' Japanese cuisine yes ']	0.6817546586223342	0.7839737275559531	0.7292998430526066
I'm just not interested in that kind of stuff. What about you? Do you like action movies?	[' movie yes ', ' action movies yes ']	[' movie yes ', ' movie genre yes ', ' action yes ']	0.9037789319866396	0.8859717062154031	0.8947867320982011
Not really. I don't watch sports that often.	[' sports no ', ' teams no ']	[' sports no ']	0.8191151596714685	0.9999999819397033	0.9005643745590769
Not really, I find it boring.	[' hiking no ']	[' books yes ', ' fantasy no ']	0.41259502960278316	0.3455133702372582	0.3760863202446459
I'm not really into soccer.	[' soccer tournament no ']	[' sports no ', ' soccer no ']	0.8735434621478056	0.760052499344687	0.8128556966865419
Honestly, I try not to. It's too depressing.	[' politics no ']	[' news no ']	0.553884788770024	0.553884788770024	0.553884788770024
Not really, I prefer audiobooks.	[' hobbies yes ', ' books yes ']	[' reading no ']	0.43351800246454764	0.5102951745281785	0.4687837595860533
I haven't seen it, but I heard a lot of good things about it.	[' TV show yes ']	[' movie yes ', ' Parasite yes ']	0.608545742025399	0.5029284222802972	0.550718963608857
No, what's it called?	[' food yes ', ' restaurant unknown ']	[' restaurant yes ', ' new restaurant yes ']	0.656251306732503	0.6384883652755753	0.647247988309084
I'm not really into reading.	[' book no ']	[' books no ']	0.8583480947508343	0.8583480947508343	0.8583480947508343
